"Error Steepest","Error CG","Relative Error Steepest","Relative Error CG","Condition Number","Iterations Steepest","Iterations CG"
"0.007134821921447496","0.010519907003621183","0.9998653786494879","0.9999660892544311","2.696328396278522","4","3" 
"0.00621886219283872","0.010519907003621183","0.9998653786494879","0.9999660892544311","2.696328396278522","4","3" 
"0.005101791909153984","0.010519907003621183","0.9998653786494879","0.9999660892544311","2.696328396278522","3","3" 
"0.004117104548203075","0.011059133872449766","0.9998653786494879","0.9999660892544311","2.5349904152535463","5","3" 
"0.004092779897211606","0.011059133872449766","0.9998653786494879","0.9999660892544311","2.5349904152535463","5","3" 
"0.004751164157092509","0.011059133872449766","0.9998653786494879","0.9999660892544311","2.5349904152535463","3","3" 
"0.008051041421795541","0.01932755425958403","0.9998653786494879","0.9999660892544311","2.614017854172137","5","3" 
"0.007862629706634856","0.01932755425958403","0.9998653786494879","0.9999660892544311","2.614017854172137","5","3" 
"0.004524224696031588","0.01932755425958403","0.9998653786494879","0.9999660892544311","2.614017854172137","4","3" 
"0.004276766538387009","0.014485864922497274","0.9998653786494879","0.9999660892544311","2.7061976852840286","5","3" 
"0.004095924308593565","0.014485864922497274","0.9998653786494879","0.9999660892544311","2.7061976852840286","5","3" 
"0.011141107669332462","0.014485864922497274","0.9998653786494879","0.9999660892544311","2.7061976852840286","2","3" 
"0.003801585599122977","0.003709256963016524","0.9998653786494879","0.9999660892544311","2.593632175576516","6","4" 
"0.0036370482965647267","0.003709256963016524","0.9998653786494879","0.9999660892544311","2.593632175576516","6","4" 
"0.003853777855556321","0.003709256963016524","0.9998653786494879","0.9999660892544311","2.593632175576516","4","4" 
"0.007442463339538756","0.003675862818583226","0.9998653786494879","0.9999660892544311","2.4641861299208982","5","4" 
"0.006783139377524608","0.003675862818583226","0.9998653786494879","0.9999660892544311","2.4641861299208982","5","4" 
"0.007049181150379807","0.003675862818583226","0.9998653786494879","0.9999660892544311","2.4641861299208982","3","4" 
"0.00417277356812878","0.005285080186870155","0.9998653786494879","0.9999660892544311","2.6014305740112404","6","4" 
"0.003877894451157719","0.005285080186870155","0.9998653786494879","0.9999660892544311","2.6014305740112404","6","4" 
"0.006083117874237936","0.005285080186870155","0.9998653786494879","0.9999660892544311","2.6014305740112404","3","4" 
"0.0039056489648415125","0.00584079702853099","0.9998653786494879","0.9999660892544311","2.721965646182701","6","4" 
"0.004083865559617945","0.00584079702853099","0.9998653786494879","0.9999660892544311","2.721965646182701","6","4" 
"0.0054726272683331785","0.00584079702853099","0.9998653786494879","0.9999660892544311","2.721965646182701","3","4" 
"0.004134142796262851","0.004542456240004094","0.9998653786494879","0.9999660892544311","2.7983451637483863","6","4" 
"0.004164705845279075","0.004542456240004094","0.9998653786494879","0.9999660892544311","2.7983451637483863","6","4" 
"0.004958511699742875","0.004542456240004094","0.9998653786494879","0.9999660892544311","2.7983451637483863","3","4" 
"0.00552515371333622","0.01544971126947104","0.9998653786494879","0.9999660892544311","2.4272217814844237","5","3" 
"0.005951334431536573","0.01544971126947104","0.9998653786494879","0.9999660892544311","2.4272217814844237","5","3" 
"0.007948993955789354","0.01544971126947104","0.9998653786494879","0.9999660892544311","2.4272217814844237","3","3" 
"0.00652250577030243","0.04513684305063836","0.9998653786494879","0.9999660892544311","2.2869034636594465","4","2" 
"0.006531275872253774","0.04513684305063836","0.9998653786494879","0.9999660892544311","2.2869034636594465","4","2" 
"0.01252688346349649","0.04513684305063836","0.9998653786494879","0.9999660892544311","2.2869034636594465","2","2" 
"0.007719681214698711","0.010403010705129263","0.9998653786494879","0.9999660892544311","2.9906122417679732","4","3" 
"0.0070442679027596065","0.010403010705129263","0.9998653786494879","0.9999660892544311","2.9906122417679732","4","3" 
"0.01208884438664645","0.010403010705129263","0.9998653786494879","0.9999660892544311","2.9906122417679732","2","3" 
"0.007909088572455437","0.005175081218211968","0.9998653786494879","0.9999660892544311","2.6613640554720512","5","4" 
"0.006831585186891842","0.005175081218211968","0.9998653786494879","0.9999660892544311","2.6613640554720512","5","4" 
"0.005567217666293173","0.005175081218211968","0.9998653786494879","0.9999660892544311","2.6613640554720512","3","4" 
"0.006182436533408853","0.004797487534186715","0.9998653786494879","0.9999660892544311","2.6153402479046832","5","4" 
"0.0062270336518447785","0.004797487534186715","0.9998653786494879","0.9999660892544311","2.6153402479046832","5","4" 
"0.006716886390080631","0.004797487534186715","0.9998653786494879","0.9999660892544311","2.6153402479046832","3","4" 
"0.006202647873658723","0.010796810074227059","0.9998653786494879","0.9999660892544311","2.5970844568924907","4","3" 
"0.006972217656690845","0.010796810074227059","0.9998653786494879","0.9999660892544311","2.5970844568924907","4","3" 
"0.0059914858676961445","0.010796810074227059","0.9998653786494879","0.9999660892544311","2.5970844568924907","3","3" 
"0.004665590539275345","0.01447582276344719","0.9998653786494879","0.9999660892544311","2.559538257151078","5","3" 
"0.004659952169217831","0.01447582276344719","0.9998653786494879","0.9999660892544311","2.559538257151078","5","3" 
"0.006761091484191752","0.01447582276344719","0.9998653786494879","0.9999660892544311","2.559538257151078","3","3" 
"0.008172809267173496","0.00892526867548463","0.9998653786494879","0.9999660892544311","2.4679626284589227","4","3" 
"0.0070976115182971354","0.00892526867548463","0.9998653786494879","0.9999660892544311","2.4679626284589227","4","3" 
"0.004997758436180247","0.00892526867548463","0.9998653786494879","0.9999660892544311","2.4679626284589227","3","3" 
"0.004560740102484332","0.005414842733237127","0.9998653786494879","0.9999660892544311","2.8301218728302033","6","4" 
"0.004247091658407907","0.005414842733237127","0.9998653786494879","0.9999660892544311","2.8301218728302033","6","4" 
"0.0036875185173917157","0.005414842733237127","0.9998653786494879","0.9999660892544311","2.8301218728302033","4","4" 
"0.0065966647955352144","0.015903579095163146","0.9998653786494879","0.9999660892544311","2.651198583123272","5","3" 
"0.006632377337342346","0.015903579095163146","0.9998653786494879","0.9999660892544311","2.651198583123272","5","3" 
"0.007523237248830445","0.015903579095163146","0.9998653786494879","0.9999660892544311","2.651198583123272","3","3" 
"0.004845395240423832","0.004799766268651003","0.9998653786494879","0.9999660892544311","2.7335227932677575","5","4" 
"0.003947787527169179","0.004799766268651003","0.9998653786494879","0.9999660892544311","2.7335227932677575","5","4" 
"0.004056086797203952","0.004799766268651003","0.9998653786494879","0.9999660892544311","2.7335227932677575","4","4" 
"0.005944562590453734","0.009700861600535984","0.9998653786494879","0.9999660892544311","2.3536591557538284","4","3" 
"0.006414482095548687","0.009700861600535984","0.9998653786494879","0.9999660892544311","2.3536591557538284","4","3" 
"0.008327378895937543","0.009700861600535984","0.9998653786494879","0.9999660892544311","2.3536591557538284","3","3" 
"0.004801461423418259","0.0038741451937695836","0.9998653786494879","0.9999660892544311","2.7688763873876896","5","4" 
"0.004175031581819044","0.0038741451937695836","0.9998653786494879","0.9999660892544311","2.7688763873876896","5","4" 
"0.005106408436311708","0.0038741451937695836","0.9998653786494879","0.9999660892544311","2.7688763873876896","3","4" 
"0.004389489494711841","0.013210892650960846","0.9998653786494879","0.9999660892544311","2.5501807768820592","5","3" 
"0.010057191840067094","0.013210892650960846","0.9998653786494879","0.9999660892544311","2.5501807768820592","4","3" 
"0.004630789027257883","0.013210892650960846","0.9998653786494879","0.9999660892544311","2.5501807768820592","3","3" 
"0.004735838123945677","0.01477565916218804","0.9998653786494879","0.9999660892544311","2.48389069922733","5","3" 
"0.004378282491796658","0.01477565916218804","0.9998653786494879","0.9999660892544311","2.48389069922733","5","3" 
"0.00692923822529815","0.01477565916218804","0.9998653786494879","0.9999660892544311","2.48389069922733","3","3" 
"0.008574940376668828","0.019777998671124106","0.9998653786494879","0.9999660892544311","2.6163013768081376","5","3" 
"0.008022676857890437","0.019777998671124106","0.9998653786494879","0.9999660892544311","2.6163013768081376","5","3" 
"0.006564038163971566","0.019777998671124106","0.9998653786494879","0.9999660892544311","2.6163013768081376","3","3" 
"0.0068819629594773285","0.00422150520521446","0.9998653786494879","0.9999660892544311","2.5913056441235445","5","4" 
"0.007019987590305604","0.00422150520521446","0.9998653786494879","0.9999660892544311","2.5913056441235445","5","4" 
"0.0037329738428109782","0.00422150520521446","0.9998653786494879","0.9999660892544311","2.5913056441235445","4","4" 
"0.00874430168348722","0.004692852110863679","0.9998653786494879","0.9999660892544311","2.8380734936238574","5","4" 
"0.00824413758365477","0.004692852110863679","0.9998653786494879","0.9999660892544311","2.8380734936238574","5","4" 
"0.005076435014256394","0.004692852110863679","0.9998653786494879","0.9999660892544311","2.8380734936238574","3","4" 
"0.008756362979818784","0.01283238364311907","0.9998653786494879","0.9999660892544311","2.355421340351263","4","3" 
"0.008819127709270378","0.01283238364311907","0.9998653786494879","0.9999660892544311","2.355421340351263","4","3" 
"0.004895951523624475","0.01283238364311907","0.9998653786494879","0.9999660892544311","2.355421340351263","3","3" 
"0.00391313608212222","0.019274989834642677","0.9998653786494879","0.9999660892544311","2.5270248765440897","6","3" 
"0.003831083924554297","0.019274989834642677","0.9998653786494879","0.9999660892544311","2.5270248765440897","6","3" 
"0.00797905171023874","0.019274989834642677","0.9998653786494879","0.9999660892544311","2.5270248765440897","3","3" 
"0.00830551647083169","0.010916883258530822","0.9998653786494879","0.9999660892544311","2.4864580812520543","4","3" 
"0.007716929306448986","0.010916883258530822","0.9998653786494879","0.9999660892544311","2.4864580812520543","4","3" 
"0.008068489512707376","0.010916883258530822","0.9998653786494879","0.9999660892544311","2.4864580812520543","3","3" 
"0.009492604056836882","0.010646389882342825","0.9998653786494879","0.9999660892544311","2.463306378200007","4","3" 
"0.008792020725216523","0.010646389882342825","0.9998653786494879","0.9999660892544311","2.463306378200007","4","3" 
"0.0047343624871027746","0.010646389882342825","0.9998653786494879","0.9999660892544311","2.463306378200007","3","3" 
"0.006712430467889555","0.004937313486027703","0.9998653786494879","0.9999660892544311","2.7835238018069095","5","4" 
"0.006415580094225089","0.004937313486027703","0.9998653786494879","0.9999660892544311","2.7835238018069095","5","4" 
"0.0046185352967037015","0.004937313486027703","0.9998653786494879","0.9999660892544311","2.7835238018069095","3","4" 
"0.003863302752963","0.004656918586092751","0.9998653786494879","0.9999660892544311","2.813917613882541","6","4" 
"0.004014897369434662","0.004656918586092751","0.9998653786494879","0.9999660892544311","2.813917613882541","6","4" 
"0.0044439786690559984","0.004656918586092751","0.9998653786494879","0.9999660892544311","2.813917613882541","4","4" 
"0.008362282390104139","0.007574262861228747","0.9998653786494879","0.9999660892544311","2.572013100689056","4","3" 
"0.007541957125026115","0.007574262861228747","0.9998653786494879","0.9999660892544311","2.572013100689056","4","3" 
"0.007764851113156093","0.007574262861228747","0.9998653786494879","0.9999660892544311","2.572013100689056","2","3" 
"0.007142391707215019","0.01870450726065082","0.9998653786494879","0.9999660892544311","2.6811625208775665","5","3" 
"0.006927709462152767","0.01870450726065082","0.9998653786494879","0.9999660892544311","2.6811625208775665","5","3" 
"0.014128545072499561","0.01870450726065082","0.9998653786494879","0.9999660892544311","2.6811625208775665","2","3" 
"0.0069510890414354685","0.0110633607622845","0.9998653786494879","0.9999660892544311","2.52061035647073","4","3" 
"0.006575978072192977","0.0110633607622845","0.9998653786494879","0.9999660892544311","2.52061035647073","4","3" 
"0.009533268611762175","0.0110633607622845","0.9998653786494879","0.9999660892544311","2.52061035647073","2","3" 
"0.006892180144265772","0.004158235924997627","0.9998653786494879","0.9999660892544311","2.531670045513515","5","4" 
"0.006730338721815346","0.004158235924997627","0.9998653786494879","0.9999660892544311","2.531670045513515","5","4" 
"0.0049138545230938135","0.004158235924997627","0.9998653786494879","0.9999660892544311","2.531670045513515","3","4" 
"0.005639765774574441","0.008697094660961543","0.9998653786494879","0.9999660892544311","2.5746637976499986","4","3" 
"0.005078959232150915","0.008697094660961543","0.9998653786494879","0.9999660892544311","2.5746637976499986","4","3" 
"0.004972379909519946","0.008697094660961543","0.9998653786494879","0.9999660892544311","2.5746637976499986","3","3" 
"0.0047295300523649475","0.014250373914769092","0.9998653786494879","0.9999660892544311","2.531940319498761","5","3" 
"0.010357234066036267","0.014250373914769092","0.9998653786494879","0.9999660892544311","2.531940319498761","4","3" 
"0.007894741202322184","0.014250373914769092","0.9998653786494879","0.9999660892544311","2.531940319498761","3","3" 
"0.005573386931266153","0.0051180147072092475","0.9998653786494879","0.9999660892544311","2.7341444990313812","6","4" 
"0.00569702492117337","0.0051180147072092475","0.9998653786494879","0.9999660892544311","2.7341444990313812","6","4" 
"0.004831241072269813","0.0051180147072092475","0.9998653786494879","0.9999660892544311","2.7341444990313812","4","4" 
"0.008341971298192663","0.004807545482524301","0.9998653786494879","0.9999660892544311","2.7573686220992264","5","4" 
"0.007999443357108501","0.004807545482524301","0.9998653786494879","0.9999660892544311","2.7573686220992264","5","4" 
"0.004917761307690313","0.004807545482524301","0.9998653786494879","0.9999660892544311","2.7573686220992264","4","4" 
"0.005716042991707128","0.01818211289346937","0.9998653786494879","0.9999660892544311","2.673149283837439","5","3" 
"0.005647949872695766","0.01818211289346937","0.9998653786494879","0.9999660892544311","2.673149283837439","5","3" 
"0.005209737902727746","0.01818211289346937","0.9998653786494879","0.9999660892544311","2.673149283837439","3","3" 
"0.0043727887276290124","0.01178189676632907","0.9998653786494879","0.9999660892544311","2.6085937122534695","5","3" 
"0.004002590382760173","0.01178189676632907","0.9998653786494879","0.9999660892544311","2.6085937122534695","5","3" 
"0.0038927110762473943","0.01178189676632907","0.9998653786494879","0.9999660892544311","2.6085937122534695","3","3" 
"0.003692088807580162","0.006258984885258599","0.9998653786494879","0.9999660892544311","2.98841959512256","7","4" 
"0.003818644202636949","0.006258984885258599","0.9998653786494879","0.9999660892544311","2.98841959512256","7","4" 
"0.005046754652407139","0.006258984885258599","0.9998653786494879","0.9999660892544311","2.98841959512256","5","4" 
"0.007788430683945397","0.012998122443516594","0.9998653786494879","0.9999660892544311","2.4306490381444124","5","3" 
"0.007635078387540171","0.012998122443516594","0.9998653786494879","0.9999660892544311","2.4306490381444124","5","3" 
"0.01076629150943063","0.012998122443516594","0.9998653786494879","0.9999660892544311","2.4306490381444124","3","3" 
"0.007393902157026354","0.004118583231395837","0.9998653786494879","0.9999660892544311","2.7688496120091353","5","4" 
"0.007128563251949248","0.004118583231395837","0.9998653786494879","0.9999660892544311","2.7688496120091353","5","4" 
"0.006846623062105166","0.004118583231395837","0.9998653786494879","0.9999660892544311","2.7688496120091353","3","4" 
"0.00999087115498682","0.010579620067310381","0.9998653786494879","0.9999660892544311","2.4112839424674375","4","3" 
"0.009104965709094491","0.010579620067310381","0.9998653786494879","0.9999660892544311","2.4112839424674375","4","3" 
"0.004504661916926742","0.010579620067310381","0.9998653786494879","0.9999660892544311","2.4112839424674375","3","3" 
"0.007571756443683746","0.010300021173897406","0.9998653786494879","0.9999660892544311","2.6293239797677455","4","3" 
"0.007614832089732074","0.010300021173897406","0.9998653786494879","0.9999660892544311","2.6293239797677455","4","3" 
"0.006798281137333425","0.010300021173897406","0.9998653786494879","0.9999660892544311","2.6293239797677455","3","3" 
"0.007623618350393641","0.005492151147423278","0.9998653786494879","0.9999660892544311","2.7790440105399576","5","4" 
"0.007451030283380355","0.005492151147423278","0.9998653786494879","0.9999660892544311","2.7790440105399576","5","4" 
"0.004941269826778526","0.005492151147423278","0.9998653786494879","0.9999660892544311","2.7790440105399576","3","4" 
"0.006754392283321727","0.018242723066099614","0.9998653786494879","0.9999660892544311","2.5542863003764467","5","3" 
"0.00705362440010344","0.018242723066099614","0.9998653786494879","0.9999660892544311","2.5542863003764467","5","3" 
"0.005209864869576886","0.018242723066099614","0.9998653786494879","0.9999660892544311","2.5542863003764467","3","3" 
"0.003974899694971982","0.004922970528253436","0.9998653786494879","0.9999660892544311","2.7174387699138105","6","4" 
"0.00370038952116898","0.004922970528253436","0.9998653786494879","0.9999660892544311","2.7174387699138105","6","4" 
"0.00345678833352085","0.004922970528253436","0.9998653786494879","0.9999660892544311","2.7174387699138105","4","4" 
"0.005076094790471866","0.013255728849511556","0.9998653786494879","0.9999660892544311","2.703433343438792","5","3" 
